Ns,a,eta_s,gamma_max,GQ
10.0,2.0,0.2241206030150754,0.11391852600142097,1.2558806655192196
10.0,2.0,0.22814070351758794,0.11621870257095175,1.2616714697406342
10.0,2.0,0.23216080402010053,0.11852950968809223,1.2675159235668791
10.0,2.0,0.2361809045226131,0.12085104607000687,1.2734147760325771
10.0,2.0,0.24020100502512565,0.12318341181533471,1.2793687901811805
10.0,2.0,0.2442211055276382,0.12552670843008729,1.2853787433940105
10.0,2.0,0.24824120603015076,0.12788103885415616,1.2914454277286136
10.0,2.0,0.2522613065326633,0.13024650748844727,1.2975696502667455
10.0,2.0,0.2562814070351759,0.1326232202226611,1.303752233472305
10.0,2.0,0.26030150753768844,0.1350112844637346,1.309994015559545
10.0,2.0,0.264321608040201,0.13741080916496756,1.316295850871918
10.0,2.0,0.26834170854271355,0.13982190485584983,1.3226586102719033
10.0,2.0,0.27236180904522617,0.1422446836726114,1.3290831815421982
10.0,2.0,0.2763819095477387,0.1446792593895167,1.335570469798658
10.0,2.0,0.2804020100502513,0.14712574745092458,1.3421213979153894
10.0,2.0,0.28442211055276384,0.1495842650041358,1.348736906962415
10.0,2.0,0.2884422110552764,0.15205493093305306,1.355417956656347
10.0,2.0,0.29246231155778896,0.1545378658926751,1.3621655258245176
10.0,2.0,0.2964824120603015,0.15703319234445437,1.368980612883052
10.0,2.0,0.3005025125628141,0.159541034592538,1.3758642363293525
10.0,2.0,0.3045226130653267,0.16206151882092545,1.3828174352495264
10.0,2.0,0.30854271356783924,0.16459477313156476,1.3898412698412699
10.0,2.0,0.3125628140703518,0.16714092758342106,1.396936821952776
10.0,2.0,0.31658291457286436,0.16970011423254325,1.4041051956382298
10.0,2.0,0.3206030150753769,0.17227246717316202,1.4113475177304964
10.0,2.0,0.3246231155778895,0.1748581225798511,1.4186649384316268
10.0,2.0,0.32864321608040203,0.17745721875078277,1.4260586319218242
10.0,2.0,0.3326633165829146,0.18006989615211527,1.4335297969875573
10.0,2.0,0.33668341708542715,0.18269629746354507,1.4410796576695195
10.0,2.0,0.3407035175879397,0.18533656762506165,1.4487094639311713
10.0,2.0,0.34472361809045227,0.18799085388494424,1.4564204923486361
10.0,2.0,0.3487437185929648,0.19065930584903806,1.4642140468227425
10.0,2.0,0.3527638190954774,0.1933420755313539,1.472091459314055
10.0,2.0,0.35678391959798994,0.19603931740603153,1.4800540906017579
10.0,2.0,0.36080402010050255,0.19875118846071269,1.488103331067301
10.0,2.0,0.3648241206030151,0.20147784825136933,1.4962406015037595
10.0,2.0,0.36884422110552767,0.20421945895863503,1.50446735395189
10.0,2.0,0.37286432160804023,0.2069761854456896,1.5127850725639256
10.0,2.0,0.3768844221105528,0.20974819531774755,1.5211952744961779
10.0,2.0,0.38090452261306534,0.2125356589832061,1.5296995108315865
10.0,2.0,0.38492462311557796,0.21533874971650538,1.5382993675333805
10.0,2.0,0.3889447236180905,0.21815764372276245,1.5469964664310953
10.0,2.0,0.3929648241206031,0.220992520204237,1.5557924662402276
10.0,2.0,0.39698492462311563,0.2238435614286909,1.5646890636168693
10.0,2.0,0.4010050251256282,0.22671095279971007,1.573687994248742
10.0,2.0,0.40502512562814075,0.22959488292905242,1.5827910339840927
10.0,2.0,0.4090452261306533,0.23249554371109565,1.592
10.0,2.0,0.41306532663316586,0.23541313039945674,1.6013167520117046
10.0,2.0,0.4170854271356784,0.23834784168585965,1.6107431935246506
10.0,2.0,0.421105527638191,0.24129987978133205,1.620281273131014
10.0,2.0,0.42512562814070354,0.24426945049981266,1.6299329858525688
10.0,2.0,0.4291457286432161,0.24725676334425653,1.6397003745318353
10.0,2.0,0.43316582914572865,0.2502620315953277,1.6495855312735495
10.0,2.0,0.4371859296482412,0.2532854724027742,1.65959059893859
10.0,2.0,0.44120603015075377,0.2563273068795815,1.669717772692601
10.0,2.0,0.4452261306532663,0.25938776019900894,1.6799693016116655
10.0,2.0,0.44924623115577894,0.2624670616946125,1.6903474903474907
10.0,2.0,0.4532663316582915,0.26556544496336815,1.7008547008547008
10.0,2.0,0.45728643216080406,0.26868314797201015,1.7114933541829556
10.0,2.0,0.4613065326633166,0.2718204131667044,1.7222659323367426
10.0,2.0,0.4653266331658292,0.274977487586186,1.7331749802058594
10.0,2.0,0.46934673366834173,0.27815462297848936,1.7442231075697212
10.0,2.0,0.4733668341708543,0.2813520759214133,1.7554129911788294
10.0,2.0,0.47738693467336685,0.28457010794686016,1.7667473769168682
10.0,2.0,0.48140703517587946,0.28780898566920476,1.7782290820471163
10.0,2.0,0.485427135678392,0.29106898091784533,1.7898609975470157
10.0,2.0,0.4894472361809046,0.29435037087410704,1.8016460905349794
10.0,2.0,0.49346733668341713,0.2976534382126657,1.8135874067937034
10.0,2.0,0.4974874371859297,0.3009784712476744,1.8256880733944956
10.0,2.0,0.5015075376884423,0.3043257640837814,1.837951301427372
10.0,2.0,0.5055276381909548,0.3076956167722381,1.8503803888419275
10.0,2.0,0.5095477386934674,0.3110883354723018,1.8629787234042554
10.0,2.0,0.5135678391959799,0.3145042326181535,1.8757497857754928
10.0,2.0,0.5175879396984925,0.31794362709155566,1.8886971527178604
10.0,2.0,0.521608040201005,0.3214068444004901,1.9018245004344048
10.0,2.0,0.5256281407035177,0.3248942168640262,1.915135608048994
10.0,2.0,0.5296482412060302,0.32840608380367997,1.9286343612334802
10.0,2.0,0.5336683417085428,0.3319427917415434,1.9423247559893526
10.0,2.0,0.5376884422110553,0.3355046946054689,1.9562109025915997
10.0,2.0,0.5417085427135679,0.33909215394161657,1.9702970297029707
10.0,2.0,0.5457286432160804,0.3427055391346802,1.984587488667271
10.0,2.0,0.5497487437185931,0.34634522763613096,1.999086757990868
10.0,2.0,0.5537688442211055,0.35001160520082664,2.0137994480220787
10.0,2.0,0.5577889447236182,0.35370506613236413,2.0287303058387396
10.0,2.0,0.5618090452261306,0.35742601353755704,2.0438842203548084
10.0,2.0,0.5658291457286433,0.3611748595904576,2.0592662276575733
10.0,2.0,0.5698492462311558,0.3649520258063481,2.074881516587678
10.0,2.0,0.5738693467336684,0.36875794332616313,2.0907354345749765
10.0,2.0,0.577889447236181,0.3725930532118178,2.1068334937439848
10.0,2.0,0.5819095477386935,0.3764578067529516,2.123181377303589
10.0,2.0,0.5859296482412061,0.3803526657856183,2.1397849462365595
10.0,2.0,0.5899497487437186,0.3842781030234876,2.1566502463054187
10.0,2.0,0.5939698492462312,0.38823460240215035,2.1737835153922545
10.0,2.0,0.5979899497487438,0.39222265943715473,2.191191191191191
10.0,2.0,0.6020100502512563,0.39624278159643755,2.2088799192734614
10.0,2.0,0.6060301507537689,0.4002954886878483,2.2268565615462874
10.0,2.0,0.6100502512562815,0.40438131326250804,2.2451282051282058
10.0,2.0,0.614070351758794,0.4085008010347843,2.263702171664943
10.0,2.0,0.6180904522613067,0.4126545113197125,2.282586027111575
10.0,2.0,0.6221105527638191,0.4168430174887363,2.301787592008412
10.0,2.0,0.6261306532663318,0.4210669074447028,2.321314952279958
10.0,2.0,0.6301507537688442,0.425326784117088,2.3411764705882354
10.0,2.0,0.6341708542713569,0.429623265978504,2.3613807982740025
10.0,2.0,0.6381909547738693,0.43395698758358797,2.381936887921654
10.0,2.0,0.642211055276382,0.4383286001314525,2.40285400658617
10.0,2.0,0.6462311557788945,0.44273877205293877,2.424141749723145
10.0,2.0,0.6502512562814071,0.4471881896240039,2.4458100558659224
10.0,2.0,0.6542713567839197,0.45167755760664186,2.4678692220969567
10.0,2.0,0.6582914572864322,0.456207599918843,2.4903299203640503
10.0,2.0,0.6623115577889448,0.4607790603351801,2.513203214695752
10.0,2.0,0.6663316582914574,0.4653927032197176,2.5365005793742763
10.0,2.0,0.6703517587939699,0.47004931429305147,2.5602339181286555
10.0,2.0,0.6743718592964825,0.4747497014354044,2.584415584415585
10.0,2.0,0.678391959798995,0.4794946955278284,2.6090584028605486
10.0,2.0,0.6824120603015076,0.4842851513337074,2.634175691937425
10.0,2.0,0.6864321608040201,0.48912194842289664,2.659781287970839
10.0,2.0,0.6904522613065327,0.4940059921410001,2.6858895705521473
10.0,2.0,0.6944723618090454,0.4989382146264572,2.712515489467163
10.0,2.0,0.6984924623115578,0.5039195758782942,2.7396745932415523
10.0,2.0,0.7025125628140705,0.5089510648776048,2.7673830594184587
10.0,2.0,0.7065326633165829,0.5140337007660299,2.7956577266922094
10.0,2.0,0.7105527638190956,0.5191685340847582,2.824516129032259
10.0,2.0,0.714572864321608,0.5243566480778034,2.853976531942634
10.0,2.0,0.7185929648241207,0.5295991600636166,2.8840579710144936
10.0,2.0,0.7226130653266332,0.534897222879364,2.914780292942743
10.0,2.0,0.7266331658291458,0.540252026402552,2.946164199192464
10.0,2.0,0.7306532663316583,0.5456647991550131,2.9782312925170067
10.0,2.0,0.734673366834171,0.5511368099946719,3.011004126547456
10.0,2.0,0.7386934673366834,0.5566693699009081,3.0445062586926284
10.0,2.0,0.7427135678391961,0.5622638338598112,3.0787623066104084
10.0,2.0,0.7467336683417085,0.5679216028560989,3.1137980085348502
10.0,2.0,0.7507537688442212,0.5736441259790355,3.1496402877697847
10.0,2.0,0.7547738693467336,0.5794329026502568,3.1863173216885006
10.0,2.0,0.7587939698492463,0.5852894849820834,3.2238586156111935
10.0,2.0,0.762814070351759,0.5912154802755908,3.2622950819672147
10.0,2.0,0.7668341708542714,0.5972125536685003,3.3016591251885377
10.0,2.0,0.7708542713567841,0.6032824309438057,3.341984732824429
10.0,2.0,0.7748743718592965,0.6094269015109812,3.3833075734157654
10.0,2.0,0.7788944723618092,0.6156478215726643,3.4256651017214415
10.0,2.0,0.7829145728643216,0.621947117490825,3.4690966719492873
10.0,2.0,0.7869346733668343,0.6283267893677051,3.513643659711077
10.0,2.0,0.7909547738693468,0.6347889148581726,3.559349593495935
10.0,2.0,0.7949748743718594,0.6413356532316825,3.606260296540364
10.0,2.0,0.7989949748743719,0.6479692497037068,3.654424040066778
10.0,2.0,0.8030150753768845,0.6546920400583826,3.7038917089678525
10.0,2.0,0.807035175879397,0.6615064555861854,3.7547169811320757
10.0,2.0,0.8110552763819097,0.6684150283627565,3.806956521739132
10.0,2.0,0.8150753768844221,0.6754203968975554,3.8606701940035273
10.0,2.0,0.8190954773869348,0.6825253121838821,3.915921288014313
10.0,2.0,0.8231155778894472,0.6897326441849742,3.9727767695099816
10.0,2.0,0.8271356783919599,0.697045388794464,4.031307550644569
10.0,2.0,0.8311557788944723,0.7044666753134282,4.091588785046729
10.0,2.0,0.835175879396985,0.7119997744907505,4.153700189753322
10.0,2.0,0.8391959798994975,0.7196481071784872,4.217726396917148
10.0,2.0,0.8432160804020101,0.7274152536595795,4.283757338551861
10.0,2.0,0.8472361809045228,0.7353049637115622,4.351888667992051
10.0,2.0,0.8512562814070352,0.7433211674770864,4.422222222222223
10.0,2.0,0.8552763819095479,0.751467987220137,4.49486652977413
10.0,2.0,0.8592964824120604,0.7597497500559739,4.569937369519834
10.0,2.0,0.863316582914573,0.768171001753223,4.647558386411893
10.0,2.0,0.8673366834170855,0.7767365217183145,4.727861771058317
10.0,2.0,0.8713567839195981,0.7854513392859566,4.810989010989014
10.0,2.0,0.8753768844221106,0.7943207514546472,4.897091722595079
10.0,2.0,0.8793969849246233,0.8033503422238462,4.986332574031894
10.0,2.0,0.8834170854271357,0.8125460037095577,5.078886310904873
10.0,2.0,0.8874371859296484,0.8219139592382928,5.174940898345157
10.0,2.0,0.8914572864321608,0.8314607886460823,5.274698795180723
10.0,2.0,0.8954773869346735,0.8411934560401343,5.378378378378382
10.0,2.0,0.8994974874371859,0.8511193403164997,5.486215538847118
10.0,2.0,0.9035175879396986,0.8612462687687489,5.598465473145783
10.0,2.0,0.907537688442211,0.8715825541711085,5.715404699738904
10.0,2.0,0.9115577889447237,0.8821370357762264,5.837333333333337
10.0,2.0,0.9155778894472362,0.8929191247341463,5.964577656675749
10.0,2.0,0.9195979899497488,0.9039388545172923,6.097493036211702
10.0,2.0,0.9236180904522613,0.9152069370284984,6.236467236467235
10.0,2.0,0.927638190954774,0.9267348251784617,6.381924198250732
10.0,2.0,0.9316582914572866,0.9385347828488988,6.534328358208962
10.0,2.0,0.9356783919597991,0.950619963312805,6.694189602446486
10.0,2.0,0.9396984924623117,0.9630044973690097,6.862068965517249
10.0,2.0,0.9437185929648242,0.9757035926718146,7.038585209003219
10.0,2.0,0.9477386934673369,0.9887336460067475,7.224422442244233
10.0,2.0,0.9517587939698493,1.0021123705915218,7.420338983050851
10.0,2.0,0.955778894472362,1.0158589408816214,7.627177700348441
10.0,2.0,0.9597989949748744,1.0299941578507488,7.84587813620072
10.0,2.0,0.9638190954773871,1.0445406383215816,8.077490774907758
10.0,2.0,0.9678391959798995,1.0595230326725493,8.323193916349812
10.0,2.0,0.9718592964824122,1.074968276182219,8.584313725490206
10.0,2.0,0.9758793969849247,1.090905880447443,8.862348178137655
10.0,2.0,0.9798994974874373,1.1073682727956766,9.158995815899592
10.0,2.0,0.9839195979899498,1.1243911935005348,9.476190476190478
10.0,2.0,0.9879396984924624,1.1420141630313727,9.816143497757858
10.0,2.0,0.9919597989949749,1.1602810346976,10.18139534883721
10.0,2.0,0.9959798994974876,1.1792406521287475,10.574879227053152
10.0,2.0,1.0,1.1989476363991853,11.0
30.0,0.5,0.2,0.430222759233891,1.24
30.0,0.5,0.20402010050251257,0.4398943476964314,1.2460109068874976
30.0,0.5,0.20804020100502513,0.44961293333135105,1.252080373452405
30.0,0.5,0.2120603015075377,0.45937897511681075,1.258209259636957
30.0,0.5,0.21608040201005027,0.46919293878760304,1.2643984423037509
30.0,0.5,0.22010050251256283,0.4790552969684268,1.270648815653965
30.0,0.5,0.2241206030150754,0.48896652931046414,1.276961291658042
30.0,0.5,0.22814070351758794,0.49892712263135575,1.2833368004992718
30.0,0.5,0.23216080402010053,0.5089375710586838,1.289776291030734
30.0,0.5,0.2361809045226131,0.5189983761770566,1.2962807312460602
30.0,0.5,0.24020100502512565,0.5291100471789202,1.3028511087645196
30.0,0.5,0.2442211055276382,0.5392731010191951,1.3094884313309276
30.0,0.5,0.24824120603015076,0.549488062573865,1.3161937273309152
30.0,0.5,0.2522613065326633,0.5597554648026356,1.3229680463221103
30.0,0.5,0.2562814070351759,0.5700758489157899,1.3298124595818064
30.0,0.5,0.26030150753768844,0.5804497645453722,1.3367280606717227
30.0,0.5,0.264321608040201,0.5908777699208333,1.343715966020475
30.0,0.5,0.26834170854271355,0.6013604320492794,1.3507773155244143
30.0,0.5,0.27236180904522617,0.6118983269004711,1.3579132731675108
30.0,0.5,0.2763819095477387,0.6224920395967176,1.3651250276609868
30.0,0.5,0.2804020100502513,0.6331421646078365,1.3724137931034486
30.0,0.5,0.28442211055276384,0.643849305951316,1.379780809662268
30.0,0.5,0.2884422110552764,0.6546140773978846,1.3872273442770409
30.0,0.5,0.29246231155778896,0.6654371026826239,1.3947546913859372
30.0,0.5,0.2964824120603015,0.6763190157218378,1.4023641736758354
30.0,0.5,0.3005025125628141,0.6872604608358477,1.410057142857143
30.0,0.5,0.3045226130653267,0.6982620929779172,1.4178349804642612
30.0,0.5,0.30854271356783924,0.709324577969508,1.4256990986826903
30.0,0.5,0.3125628140703518,0.7204485927420782,1.4336509412038114
30.0,0.5,0.31658291457286436,0.7316348255856436,1.4416919841084366
30.0,0.5,0.3206030150753769,0.7428839764043281,1.4498237367802584
30.0,0.5,0.3246231155778895,0.7541967569791423,1.45804774285039
30.0,0.5,0.32864321608040203,0.7655738912382357,1.4663655811742335
30.0,0.5,0.3326633165829146,0.7770161155348805,1.4747788668419795
30.0,0.5,0.33668341708542715,0.788524178933454,1.4832892522240924
30.0,0.5,0.3407035175879397,0.800098843503694,1.4918984280532044
30.0,0.5,0.34472361809045227,0.8117408846235206,1.5006081245439067
30.0,0.5,0.3487437185929648,0.8234510912907227,1.5094201125519942
30.0,0.5,0.3527638190954774,0.8352302664438239,1.518336204774797
30.0,0.5,0.35678391959798994,0.8470792272924513,1.5273582569943054
30.0,0.5,0.36080402010050255,0.8589988056575533,1.5364881693648818
30.0,0.5,0.3648241206030151,0.8709898483218099,1.545727887747432
30.0,0.5,0.36884422110552767,0.8830532173906168,1.555079405092009
30.0,0.5,0.37286432160804023,0.8951897906640234,1.5645447628709108
30.0,0.5,0.3768844221105528,0.9074004620200142,1.5741260525644296
30.0,0.5,0.38090452261306534,0.9196861418095803,1.5838254172015407
30.0,0.5,0.38492462311557796,0.9320477572639811,1.593645052957892
30.0,0.5,0.3889447236180905,0.9444862529146871,1.603587210813621
30.0,0.5,0.3929648241206031,0.9570025910264518,1.6136541982736072
30.0,0.5,0.39698492462311563,0.9695977520440263,1.6238483811529352
30.0,0.5,0.4010050251256282,0.9822727350530275,1.6341721854304638
30.0,0.5,0.40502512562814075,0.9950285582555027,1.6446280991735538
30.0,0.5,0.4090452261306533,1.0078662594607608,1.6552186745371615
30.0,0.5,0.41306532663316586,1.020786896592052,1.6659465298406697
30.0,0.5,0.4170854271356784,1.0337915482097286,1.6768143517260126
30.0,0.5,0.421105527638191,1.0468813140515194,1.6878248974008208
30.0,0.5,0.42512562814070354,1.060057315590606,1.6989809969705316
30.0,0.5,0.4291457286432161,1.0733206966121993,1.7102855558635985
30.0,0.5,0.43316582914572865,1.0866726238093698,1.7217415573541726
30.0,0.5,0.4371859296482412,1.100114287398892,1.7333520651868504
30.0,0.5,0.44120603015075377,1.113646901757931,1.745120226308345
30.0,0.5,0.4452261306532663,1.127271706082413,1.7570492737111936
30.0,0.5,0.44924623115577894,1.1409899650679751,1.7691425293948955
30.0,0.5,0.4532663316582915,1.1548029696144333,1.7814034074501877
30.0,0.5,0.45728643216080406,1.168712037554745,1.793835417272463
30.0,0.5,0.4613065326633166,1.1827185144094963,1.806442166910688
30.0,0.5,0.4653266331658292,1.1968237741680001,1.8192273665585375
30.0,0.5,0.46934673366834173,1.2110292200971282,1.832194832194832
30.0,0.5,0.4733668341708543,1.2253362855790806,1.845348489380796
30.0,0.5,0.47738693467336685,1.2397464349793277,1.8586923772220545
30.0,0.5,0.48140703517587946,1.2542611645460624,1.872230652503794
30.0,0.5,0.485427135678392,1.2688820033425101,1.8859675940079492
30.0,0.5,0.4894472361809046,1.2836105142135856,1.8999076070218666
30.0,0.5,0.49346733668341713,1.2984482947884015,1.914055228048402
30.0,0.5,0.4974874371859297,1.3133969785202413,1.92841512972804
30.0,0.5,0.5015075376884423,1.3284582357656936,1.9429921259842522
30.0,0.5,0.5055276381909548,1.3436337749047282,1.9577911774039989
30.0,0.5,0.5095477386934674,1.3589253435035948,1.9728173968660059
30.0,0.5,0.5135678391959799,1.3743347295225168,1.9880760554302288
30.0,0.5,0.5175879396984925,1.3898637625702768,2.003572588502761
30.0,0.5,0.521608040201005,1.4055143152078862,2.019312602291326
30.0,0.5,0.5256281407035177,1.4212883043036715,2.03530188056747
30.0,0.5,0.5296482412060302,1.437187692442219,2.051546391752577
30.0,0.5,0.5336683417085428,1.4532144893897807,2.068052296345961
30.0,0.5,0.5376884422110553,1.469370753618858,2.0848259547144306
30.0,0.5,0.5417085427135679,1.485658593894884,2.101873935264055
30.0,0.5,0.5457286432160804,1.5020801709280307,2.1192030230161456
30.0,0.5,0.5497487437185931,1.5186376990934074,2.136820228611015
30.0,0.5,0.5537688442211055,1.535333448223047,2.1547327977645825
30.0,0.5,0.5577889447236182,1.5521697454733354,2.17294822120465
30.0,0.5,0.5618090452261306,1.5691489772716956,2.1914742451154527
30.0,0.5,0.5658291457286433,1.586273591346633,2.2103188821211037
30.0,0.5,0.5698492462311558,1.6035460988454258,2.229490422840622
30.0,0.5,0.5738693467336684,1.6209690765440712,2.248997448049581
30.0,0.5,0.577889447236181,1.6385451691543362,2.2688488414858408
30.0,0.5,0.5819095477386935,1.6562770917330825,2.289053803339518
30.0,0.5,0.5859296482412061,1.674167632199356,2.309621864470236
30.0,0.5,0.5899497487437186,1.6922196539650751,2.3305629013978093
30.0,0.5,0.5939698492462312,1.7104360986855303,2.351887152115898
30.0,0.5,0.5979899497487438,1.728819989136297,2.3736052327818395
30.0,0.5,0.6020100502512563,1.7473744322236044,2.395728155339806
30.0,0.5,0.6060301507537689,1.7661026221356546,2.4182673461387694
30.0,0.5,0.6100502512562815,1.7850078436428896,2.4412346656113977
30.0,0.5,0.614070351758794,1.8040934755557287,2.4646424290850977
30.0,0.5,0.6180904522613067,1.823362994348897,2.488503428801937
30.0,0.5,0.6221105527638191,1.8428199779620356,2.512830957230143
30.0,0.5,0.6261306532663318,1.862468109787031,2.5376388317564795
30.0,0.5,0.6301507537688442,1.8823111828531334,2.562941420855837
30.0,0.5,0.6341708542713569,1.9023531042217934,2.588753671842216
30.0,0.5,0.6381909547738693,1.9225978996039272,2.6150911403136923
30.0,0.5,0.642211055276382,1.9430497182132822,2.6419700214132766
30.0,0.5,0.6462311557788945,1.9637128378705158,2.669407183037646
30.0,0.5,0.6502512562814071,1.9845916703737154,2.697420201136861
30.0,0.5,0.6542713567839197,2.005690767152203,2.7260273972602747
30.0,0.5,0.6582914572864322,2.027014825221768,2.7552478785171957
30.0,0.5,0.6623115577889448,2.0485686934608056,2.7851015801354406
30.0,0.5,0.6663316582914574,2.0703573792283447,2.815609310816979
30.0,0.5,0.6703517587939699,2.0923860553465596,2.8467928011075223
30.0,0.5,0.6743718592964825,2.1146600674721237,2.8786747550163327
30.0,0.5,0.678391959798995,2.1371849418826794,2.911278905143936
30.0,0.5,0.6824120603015076,2.1599663937068017,2.944630071599046
30.0,0.5,0.6864321608040201,2.183010335628109,2.978754225012072
30.0,0.5,0.6904522613065327,2.2063228870966984,3.013678553981437
30.0,0.5,0.6944723618090454,2.2299103840837873,3.049431537320812
30.0,0.5,0.6984924623115578,2.253779389418477,3.0860430215107555
30.0,0.5,0.7025125628140705,2.277936703748834,3.1235443037974697
30.0,0.5,0.7065326633165829,2.302389377173055,3.1619682214249103
30.0,0.5,0.7105527638190956,2.327144721590545,3.20134924753503
30.0,0.5,0.714572864321608,2.352210323826978,3.24172359432475
30.0,0.5,0.7185929648241207,2.3775940595923477,3.28312932410857
30.0,0.5,0.7226130653266332,2.403304108336206,3.3256064690026954
30.0,0.5,0.7266331658291458,2.4293489690702565,3.369197160021847
30.0,0.5,0.7306532663316583,2.45573747723482,3.413945766463752
30.0,0.5,0.734673366834171,2.4824788226929972,3.4598990465507584
30.0,0.5,0.7386934673366834,2.5095825689441607,3.507106310403638
30.0,0.5,0.7427135678391961,2.537058673657359,3.5556195965417876
30.0,0.5,0.7467336683417085,2.5649175106348903,3.6054938632378724
30.0,0.5,0.7507537688442212,2.593169893327341,3.656787196206284
30.0,0.5,0.7547738693467336,2.6218271000334217,3.7095610342754055
30.0,0.5,0.7587939698492463,2.6509009009316182,3.763880414887127
30.0,0.5,0.762814070351759,2.680403587105765,3.8198142414860707
30.0,0.5,0.7668341708542714,2.710348001743704,3.8774355751099945
30.0,0.5,0.7708542713567841,2.7407475737072367,3.9368219527760075
30.0,0.5,0.7748743718592965,2.7716163536929557,3.9980557355800395
30.0,0.5,0.7788944723618092,2.8029690532277325,4.06122448979592
30.0,0.5,0.7829145728643216,2.834821086769704,4.126421404682275
30.0,0.5,0.7869346733668343,2.8671886172164034,4.193745751189669
30.0,0.5,0.7909547738693468,2.90008860515631,4.263303386316518
30.0,0.5,0.7949748743718594,2.9335388622395735,4.335207308503165
30.0,0.5,0.7989949748743719,2.967558109088315,4.409578270192996
30.0,0.5,0.8030150753768845,3.002166038217935,4.486545454545457
30.0,0.5,0.807035175879397,3.0373833824988794,4.566247224278312
30.0,0.5,0.8110552763819097,3.0732319897548632,4.648831951770914
30.0,0.5,0.8150753768844221,3.109734904169587,4.734458940905602
30.0,0.5,0.8190954773869348,3.146916455261593,4.823299452697422
30.0,0.5,0.8231155778894472,3.1848023552875087,4.915537848605577
30.0,0.5,0.8271356783919599,3.223419806050371,5.01137286758733
30.0,0.5,0.8311557788944723,3.2627976162242143,5.111019055509527
30.0,0.5,0.835175879396985,3.3029663304625045,5.214708368554525
30.0,0.5,0.8391959798994975,3.3439583717397734,5.322691975841241
30.0,0.5,0.8432160804020101,3.3858081985882715,5.4352422907489
30.0,0.5,0.8472361809045228,3.428552479140019,5.552655265526558
30.0,0.5,0.8512562814070352,3.472230284176859,5.6752529898804065
30.0,0.5,0.8552763819095479,3.5168833017353833,5.803386641580438
30.0,0.5,0.8592964824120604,3.5625560762208233,5.937439846005777
30.0,0.5,0.863316582914573,3.609296275467504,6.077832512315277
30.0,0.5,0.8673366834170855,3.657154989759302,6.225025227043393
30.0,0.5,0.8713567839195981,3.7061870675126904,6.379524301964846
30.0,0.5,0.8753768844221106,3.7564514931523627,6.541887592788973
30.0,0.5,0.8793969849246233,3.808011813707905,6.712731229597394
30.0,0.5,0.8834170854271357,3.8609366218695667,6.892737430167599
30.0,0.5,0.8874371859296484,3.9153001047142735,7.082663605051671
30.0,0.5,0.8914572864321608,3.971182669115169,7.283353010625739
30.0,0.5,0.8954773869346735,4.02867165706514,7.495747266099643
30.0,0.5,0.8994974874371859,4.087862166886728,7.720901126408011
30.0,0.5,0.9035175879396986,4.148857999712585,7.960000000000007
30.0,0.5,0.907537688442211,4.211772754891008,8.214380825565913
30.0,0.5,0.9115577889447237,4.27673110335224,8.485557083906473
30.0,0.5,0.9155778894472362,4.343870274797947,8.775248933143668
30.0,0.5,0.9195979899497488,4.413341803301886,9.085419734904278
30.0,0.5,0.9236180904522613,4.485313587148773,9.41832061068702
30.0,0.5,0.927638190954774,4.5599723333368525,9.776545166402544
30.0,0.5,0.9316582914572866,4.637526476300285,10.16309719934104
30.0,0.5,0.9356783919597991,4.7182096857182945,10.581475128644948
30.0,0.5,0.9396984924623117,4.802285112109082,11.03577817531308
30.0,0.5,0.9437185929648242,4.890050564627265,11.530841121495335
30.0,0.5,0.9477386934673369,4.981844878011873,12.07240704500981
30.0,0.5,0.9517587939698493,5.0780558122540995,12.667351129363459
30.0,0.5,0.955778894472362,5.179129950246813,13.323974082073462
30.0,0.5,0.9597989949748744,5.285585232268936,14.052391799544429
30.0,0.5,0.9638190954773871,5.398027017957885,14.865060240963889
30.0,0.5,0.9678391959798995,5.517168938448547,15.777493606138117
30.0,0.5,0.9718592964824122,5.643860362310141,16.80926430517715
30.0,0.5,0.9758793969849247,5.779123164087398,17.98542274052479
30.0,0.5,0.9798994974874373,5.924201852849594,19.338557993730458
30.0,0.5,0.9839195979899498,6.080633345739638,20.91186440677967
30.0,0.5,0.9879396984924624,6.250346416659881,22.763837638376447
30.0,0.5,0.9919597989949749,6.435807385163323,24.975708502024297
30.0,0.5,0.9959798994974876,6.640240515499046,27.663677130044928
30.0,0.5,1.0,6.8679744089702925,31.0
30.0,1.0,0.2,0.2151113796169455,1.24
30.0,1.0,0.20402010050251257,0.2199471738482157,1.2460109068874976
30.0,1.0,0.20804020100502513,0.22480646666567553,1.252080373452405
30.0,1.0,0.2120603015075377,0.22968948755840538,1.258209259636957
30.0,1.0,0.21608040201005027,0.23459646939380152,1.2643984423037509
30.0,1.0,0.22010050251256283,0.2395276484842134,1.270648815653965
30.0,1.0,0.2241206030150754,0.24448326465523207,1.276961291658042
30.0,1.0,0.22814070351758794,0.24946356131567787,1.2833368004992718
30.0,1.0,0.23216080402010053,0.2544687855293419,1.289776291030734
30.0,1.0,0.2361809045226131,0.2594991880885283,1.2962807312460602
30.0,1.0,0.24020100502512565,0.2645550235894601,1.3028511087645196
30.0,1.0,0.2442211055276382,0.26963655050959756,1.3094884313309276
30.0,1.0,0.24824120603015076,0.2747440312869325,1.3161937273309152
30.0,1.0,0.2522613065326633,0.2798777324013178,1.3229680463221103
30.0,1.0,0.2562814070351759,0.28503792445789494,1.3298124595818064
