eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.2,0.8999999999999999,1.0120795236339013
0.23333333333333334,0.8999999999999999,1.026554027035358
0.26666666666666666,0.8999999999999999,1.0416814832090548
0.30000000000000004,0.8999999999999999,1.0574543767903415
0.33333333333333337,0.8999999999999999,1.0738760830663352
0.3666666666666667,0.8999999999999999,1.0909626790559412
0.4,0.8999999999999999,1.1087398723046349
0.43333333333333335,0.8999999999999999,1.1272379260127297
0.4666666666666667,0.8999999999999999,1.1464875482589683
0.5,0.8999999999999999,1.1665182518127128
0.5333333333333333,0.8999999999999999,1.1873591721648138
0.5666666666666667,0.8999999999999999,1.2090413735003713
0.6000000000000001,0.8999999999999999,1.2316003742109498
0.6333333333333333,0.8999999999999999,1.2550778548757475
0.6666666666666667,0.8999999999999999,1.27952204139216
0.7,0.8999999999999999,1.3049868350481282
0.7333333333333334,0.8999999999999999,1.3315301930333896
0.7666666666666666,0.8999999999999999,1.359212443649353
0.8,0.8999999999999999,1.3880951433018853
0.8333333333333333,0.8999999999999999,1.4182408114804907
0.8666666666666667,0.8999999999999999,1.4497135134573798
0.8999999999999999,0.8999999999999999,1.4825798967396564
0.9333333333333333,0.8999999999999999,1.5169100042362516
0.9666666666666666,0.8999999999999999,1.5527770348171774
1.0,0.8999999999999999,1.5902552237173182
0.2,0.9333333333333333,1.038475355975545
0.23333333333333334,0.9333333333333333,1.054533512757651
0.26666666666666666,0.9333333333333333,1.071340066196335
0.30000000000000004,0.9333333333333333,1.088893715018637
0.33333333333333337,0.9333333333333333,1.1072036869187423
0.3666666666666667,0.9333333333333333,1.1262913865398605
0.4,0.9333333333333333,1.1461876888792
0.43333333333333335,0.9333333333333333,1.1669286927599511
0.4666666666666667,0.9333333333333333,1.1885524426669938
0.5,0.9333333333333333,1.211097762905254
0.5333333333333333,0.9333333333333333,1.2346050446340295
0.5666666666666667,0.9333333333333333,1.2591180777260877
0.6000000000000001,0.9333333333333333,1.2846858779903323
0.6333333333333333,0.9333333333333333,1.3113637543220882
