x_m,v_true_m_per_s,v_recon_classical_m_per_s,u_classical_m_per_s,v_recon_tmsv_m_per_s,u_tmsv_m_per_s
71.96652719665272,15.526644231391419,15.525460415987908,0.006852453924625132,15.52629633750639,0.006594920740887717
72.38493723849372,15.51966030174895,15.51861708510194,0.00817917400193626,15.519452294060523,0.007962761921719606
72.80334728033472,15.512712580693014,15.511796686011813,0.009518696244921892,15.512630636501212,0.009332044201071789
73.22175732217573,15.505801429734703,15.504998970046572,0.010859080055813593,15.505831119498865,0.010694912931618027
73.64016736401673,15.498927117570542,15.498223688205439,0.01219120547072772,15.49905349804363,0.012044612532350708
74.05857740585773,15.492089820675638,15.4914705958345,0.01350739008990389,15.49229753211301,0.013374911832593426
74.47698744769875,15.485289623972076,15.484739457122163,0.014800739554497327,15.485562991157218,0.014679851791309578
74.89539748953975,15.478526521571986,15.478030049403662,0.016064820778434442,15.478849658392564,0.015953626955442002
75.31380753138075,15.471800417594636,15.471342167265657,0.01729348917736378,15.472157334893993,0.017190528245313124
75.73221757322176,15.46511112705684,15.464675626442844,0.01848079452590855,15.465485843478668,0.018384916174018707
76.15062761506276,15.458458376835914,15.458030267499238,0.019620929303632906,15.4588350323733,0.019531210155339665
76.56903765690376,15.451841806704373,15.451405959287607,0.020708201118276846,15.452204778658771,0.020623886756824188
76.98744769874477,15.445260970435536,15.444802602181403,0.021737019324749248,15.445594991486379,0.02165748312457072
77.40585774058577,15.438715336979085,15.438220131074287,0.022701890290406482,15.439005615060871,0.022626603481517515
77.82426778242677,15.43220429170563,15.431658518143232,0.023597418063241414,15.432436631386265,0.023525927478369922
78.24267782426777,15.425727137719292,15.425117775371934,0.024418308478883953,15.42588806277124,0.02435021965657047
78.66108786610879,15.4192830972372,15.418597956832134,0.025159375478624915,15.419359974091725,0.025094339556479214
