phi_rad,classical_fi,mean_counts
1.0555751316061706,0.024666218806245588,0.20265909650079866
1.0618583169133502,0.024895734277814854,0.20221407271518324
1.0681415022205296,0.025125100124370685,0.20176748602076436
1.0744246875277093,0.02535429089241445,0.20131935404802004
1.080707872834889,0.025583281024914972,0.20086969448843325
1.0869910581420685,0.025812044862438738,0.2004185250937935
1.0932742434492482,0.02604055664429956,0.19996586367549585
1.0995574287564276,0.02626879050972788,0.19951172810383816
1.1058406140636072,0.026496720499060548,0.1990561363073151
1.1121237993707869,0.026724320554950755,0.1985991062719107
1.1184069846779665,0.026951564523599352,0.1981406560403883
1.124690169985146,0.02717842615600743,0.1976808037115779
1.1309733552923256,0.027404879109250754,0.19721956743966215
1.1372565405995052,0.027630896947776543,0.19675696543345925
1.1435397259066848,0.027856453144722994,0.1962930159557043
1.1498229112138643,0.028081521083262034,0.19582773732232836
1.156106096521044,0.028306074057965806,0.1953611479017351
1.1623892818282235,0.028530085276197204,0.1948932661140759
1.1686724671354032,0.028753527859525126,0.19442411043052266
1.1749556524425826,0.028976374845164944,0.19395369937253848
1.1812388377497622,0.029198599187444548,0.19348205151114634
1.1875220230569419,0.029420173759296543,0.19300918546619628
1.1938052083641215,0.02964107135377721,0.19253511990563008
1.200088393671301,0.029861264685612673,0.19205987354474433
1.2063715789784806,0.030080726392772855,0.1915834651454516
1.2126547642856602,0.030299429038073686,0.1911059135155398
1.2189379495928399,0.030517345110808298,0.1906272375079295
1.2252211349000195,0.030734447028407733,0.1901474560199299
1.231504320207199,0.030950707138131434,0.18966658799249264
1.2377875055143785,0.031166097718788793,0.18918465240946405
1.2440706908215582,0.03138059098249158,0.18870166829683577
1.2503538761287378,0.03159415907643842,0.1882176547219935
1.2566370614359172,0.03180677408473177,0.18773263079296448
1.2629202467430969,0.03201840803022801,0.18724661565766287
1.2692034320502765,0.032229032876421156,0.18675962850313405
1.2754866173574562,0.03243862052936128,0.18627168855479706
1.2817698026646356,0.03264714283960782,0.18578281507568556
1.2880529879718152,0.03285457160421879,0.18529302736568737
1.2943361732789949,0.03306087856877639,0.18480234476078267
1.3006193585861745,0.03326603542944979,0.1843107866322805
1.306902543893354,0.033470013835095874,0.18381837238605414
1.3131857292005336,0.03367278538939858,0.1833251214617748
1.3194689145077132,0.03387432165304745,0.18283105333214444
1.3257520998148928,0.034074594145956504,0.18233618750212685
1.3320352851220723,0.034273574349523744,0.1818405435081776
1.338318470429252,0.034471233708932444,0.18134414091747297
1.3446016557364315,0.03466754363549471,0.18084699932713721
1.3508848410436112,0.03486247550903832,0.18034913836346905
1.3571680263507908,0.03505600068033752,0.1798505776811669
1.3634512116579702,0.0352480904735886,0.17935133696255284
1.3697343969651499,0.035438716188931164,0.17885143591679556
1.3760175822723295,0.035627849105015784,0.1783508942791324
1.3823007675795091,0.035815460481619064,0.1778497318100901
1.3885839528866886,0.03600152156230677,0.1773479682947049
1.3948671381938682,0.03618600357714609,0.1768456235417412
1.4011503235010478,0.03636887774546779,0.17634271738290963
1.4074335088082275,0.036550115278679164,0.1758392696720843
1.413716694115407,0.036729687383128665,0.17533530028451874
1.4199998794225865,0.03690756526302326,0.1748308291160615
1.4262830647297662,0.03708372012339928,0.17432587608237046
1.4325662500369458,0.03725812317314776,0.17382046111812682
1.4388494353441252,0.0374307456280952,0.17331460417624794
1.4451326206513049,0.037601558714140726,0.1728083252270997
1.4514158059584845,0.037770533670450586,0.17230164425770816
1.4576989912656642,0.037937641752711006,0.17179458127097036
1.4639821765728436,0.0381028542364403,0.17128715628486488
1.4702653618800232,0.038266142420361374,0.1707793893316612
